series,period,days,first_med,first_p10,last_med,pre_auction,share_night,share_m0700,share_m0900,share_auction,share_main,share_evening,share_pre,weekend_days
CR,2024-08,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0001,0.9722,0.0274,0.0000,0.0000
CR,2024-09,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0001,0.9721,0.0272,0.0000,0.0000
CR,2024-10,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0003,0.9736,0.0263,0.0000,0.0000
CR,2024-11,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0002,0.9521,0.0478,0.0000,1.0000
CR,2024-12,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0001,0.9652,0.0348,0.0000,1.0000
CR,2025-01,20,09:55,08:55,23:45,0.2500,0.0000,0.0000,0.0000,0.0004,0.9493,0.0446,0.0000,0.0000
CR,2025-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0225,0.0044,0.9111,0.0517,0.0226,0.0000
CR,2025-03,21,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0267,0.0063,0.8779,0.0801,0.0268,0.0000
CR,2025-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0203,0.0040,0.9104,0.0593,0.0205,0.0000
CR,2025-05,20,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0348,0.0066,0.9050,0.0433,0.0349,0.0000
CR,2025-06,20,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0402,0.0058,0.9104,0.0381,0.0402,0.0000
CR,2025-07,23,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0179,0.0060,0.9349,0.0332,0.0180,0.0000
CR,2025-08,21,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0274,0.0045,0.9136,0.0353,0.0274,0.0000
CR,2025-09,22,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0280,0.0052,0.9245,0.0330,0.0280,0.0000
CR,2025-10,23,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0316,0.0056,0.9251,0.0346,0.0316,0.0000
CR,2025-11,19,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0336,0.0059,0.9281,0.0299,0.0336,1.0000
CR,2025-12,22,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0253,0.0068,0.9318,0.0358,0.0253,0.0000
CR,2026-01,19,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0302,0.0045,0.9324,0.0286,0.0302,0.0000
CR,2026-02,19,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0152,0.0025,0.9515,0.0224,0.0156,0.0000
CR,2026-03,22,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0225,0.0035,0.9285,0.0353,0.0227,0.0000
CR,2026-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0231,0.0066,0.9371,0.0318,0.0231,0.0000
CR,2026-05,20,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0318,0.0056,0.9204,0.0276,0.0320,0.0000
CR,2026-06,21,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0450,0.0073,0.9057,0.0340,0.0450,0.0000
CR,2026-07,23,06:55,06:55,23:45,1.0000,0.0000,0.0092,0.0279,0.0047,0.9210,0.0334,0.0351,4.0000
CR,2026-08,21,06:55,06:55,23:45,1.0000,0.0000,0.0151,0.0178,0.0071,0.9081,0.0403,0.0346,6.0000
CR,2026-09,9,06:55,06:55,23:45,1.0000,0.0000,0.0133,0.0133,0.0049,0.9250,0.0464,0.0266,2.0000
GD,2022-01,21,07:00,07:00,23:45,1.0000,0.0000,0.0374,0.0171,0.0052,0.7274,0.2088,0.0539,0.0000
GD,2022-02,19,07:00,07:00,23:45,0.9474,0.0000,0.0588,0.0230,0.0029,0.6746,0.2239,0.0948,0.0000
GD,2022-03,20,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
GD,2022-04,21,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
GD,2022-05,18,10:00,10:00,18:40,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
GD,2022-06,21,10:00,10:00,18:45,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000
GD,2022-07,21,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.9356,0.0644,0.0000,0.0000
GD,2022-08,23,10:00,10:00,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8925,0.1075,0.0000,0.0000
GD,2022-09,22,09:00,09:00,23:45,0.6818,0.0000,0.0000,0.0317,0.0053,0.8160,0.1346,0.0317,0.0000
GD,2022-10,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0589,0.0065,0.7666,0.1577,0.0589,0.0000
GD,2022-11,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0524,0.0074,0.7348,0.1899,0.0524,0.0000
GD,2022-12,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0427,0.0043,0.7212,0.2246,0.0427,0.0000
GD,2023-01,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0617,0.0057,0.7229,0.2162,0.0617,0.0000
GD,2023-02,19,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0474,0.0046,0.7379,0.1914,0.0474,0.0000
GD,2023-03,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0629,0.0088,0.7368,0.2005,0.0629,0.0000
GD,2023-04,20,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0737,0.0049,0.8048,0.1069,0.0737,0.0000
GD,2023-05,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0633,0.0057,0.7660,0.1649,0.0633,0.0000
GD,2023-06,21,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0556,0.0061,0.7989,0.1297,0.0556,0.0000
GD,2023-07,21,08:55,08:55,23:45,1.0000,0.0000,0.0006,0.0614,0.0080,0.8098,0.1087,0.0624,0.0000
GD,2023-08,23,08:55,08:55,23:45,1.0000,0.0000,0.0008,0.0620,0.0067,0.8065,0.1154,0.0632,0.0000
GD,2023-09,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0504,0.0045,0.7759,0.1178,0.0505,0.0000
GD,2023-10,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0520,0.0058,0.7308,0.1911,0.0520,0.0000
GD,2023-11,22,08:55,08:55,23:45,1.0000,0.0000,0.0006,0.0451,0.0036,0.7353,0.1967,0.0458,0.0000
GD,2023-12,21,08:55,08:55,23:45,1.0000,0.0000,0.0007,0.0435,0.0039,0.7317,0.1971,0.0448,0.0000
GD,2024-01,21,08:55,08:55,23:45,1.0000,0.0000,0.0012,0.0474,0.0052,0.7496,0.1920,0.0499,0.0000
GD,2024-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0305,0.0035,0.7905,0.1537,0.0309,0.0000
GD,2024-03,20,08:55,08:55,23:45,1.0000,0.0000,0.0011,0.0375,0.0064,0.7533,0.1650,0.0378,0.0000
GD,2024-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0014,0.0496,0.0067,0.6868,0.2198,0.0502,1.0000
GD,2024-05,21,08:55,08:55,23:45,1.0000,0.0000,0.0012,0.0671,0.0079,0.7587,0.1605,0.0712,0.0000
GD,2024-06,19,09:55,08:55,23:45,0.3684,0.0000,0.0000,0.0000,0.0023,0.8176,0.1528,0.0000,0.0000
GD,2024-07,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0017,0.8006,0.1969,0.0000,0.0000
GD,2024-08,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0008,0.8088,0.1905,0.0000,0.0000
GD,2024-09,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0008,0.8382,0.1618,0.0000,0.0000
GD,2024-10,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0019,0.8270,0.1679,0.0000,0.0000
GD,2024-11,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0022,0.8275,0.1680,0.0000,1.0000
GD,2024-12,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0005,0.8152,0.1808,0.0000,1.0000
GD,2025-01,20,09:55,08:55,23:45,0.2500,0.0000,0.0000,0.0000,0.0018,0.8071,0.1916,0.0000,0.0000
GD,2025-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0011,0.0501,0.0073,0.7391,0.1799,0.0510,0.0000
GD,2025-03,21,08:55,08:55,23:45,1.0000,0.0000,0.0006,0.0419,0.0050,0.7498,0.1496,0.0427,0.0000
GD,2025-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0017,0.0712,0.0075,0.7077,0.2082,0.0725,0.0000
GD,2025-05,20,08:55,08:55,23:45,1.0000,0.0000,0.0015,0.0793,0.0067,0.7437,0.1749,0.0815,0.0000
GD,2025-06,20,08:55,08:55,23:45,1.0000,0.0000,0.0017,0.0710,0.0084,0.7468,0.1575,0.0737,0.0000
GD,2025-07,23,08:55,08:55,23:45,1.0000,0.0000,0.0015,0.0607,0.0067,0.7906,0.1359,0.0642,0.0000
GD,2025-08,21,08:55,08:55,23:45,1.0000,0.0000,0.0013,0.0548,0.0066,0.7898,0.1528,0.0588,6.0000
GD,2025-09,22,08:55,08:55,23:45,1.0000,0.0000,0.0010,0.0711,0.0060,0.7356,0.1518,0.0725,6.0000
GD,2025-10,23,08:55,08:55,23:45,1.0000,0.0000,0.0005,0.0629,0.0069,0.6985,0.2172,0.0635,6.0000
GD,2025-11,19,08:55,08:55,23:45,1.0000,0.0000,0.0009,0.0613,0.0074,0.6655,0.2492,0.0623,7.0000
GD,2025-12,22,08:55,08:55,23:45,1.0000,0.0000,0.0010,0.0581,0.0056,0.7027,0.2273,0.0582,6.0000
GD,2026-01,19,08:55,08:55,23:45,1.0000,0.0000,0.0009,0.0734,0.0071,0.6360,0.2616,0.0742,5.0000
GD,2026-02,20,08:55,08:55,23:45,0.9500,0.0000,0.0004,0.0545,0.0063,0.7078,0.2133,0.0549,6.0000
GD,2026-03,22,08:55,08:55,23:45,1.0000,0.0000,0.0005,0.0520,0.0070,0.7005,0.2430,0.0526,5.0000
GD,2026-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0668,0.0106,0.6942,0.2052,0.0680,8.0000
GD,2026-05,21,08:55,08:55,23:45,0.9524,0.0000,0.0003,0.0587,0.0077,0.7442,0.1735,0.0590,8.0000
GD,2026-06,22,08:55,08:55,23:45,0.9545,0.0000,0.0009,0.0533,0.0059,0.7624,0.1642,0.0537,6.0000
GD,2026-07,23,06:55,06:55,23:45,1.0000,0.0001,0.0316,0.0472,0.0048,0.7296,0.1588,0.0907,8.0000
GD,2026-08,21,06:55,06:55,23:45,1.0000,0.0003,0.0590,0.0326,0.0057,0.7043,0.1878,0.0978,6.0000
GD,2026-09,9,06:55,06:55,23:45,1.0000,0.0004,0.0555,0.0480,0.0061,0.7489,0.1516,0.0930,2.0000
GL,2023-06,3,09:00,09:00,23:45,0.6667,0.0000,0.0000,0.0517,0.0064,0.8391,0.0582,0.0517,0.0000
GL,2023-07,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0245,0.0021,0.9403,0.0335,0.0245,0.0000
GL,2023-08,23,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0414,0.0023,0.9050,0.0457,0.0414,0.0000
GL,2023-09,21,09:00,08:55,23:40,1.0000,0.0000,0.0000,0.0356,0.0017,0.9255,0.0322,0.0356,0.0000
GL,2023-10,22,09:00,09:00,23:45,1.0000,0.0000,0.0000,0.0569,0.0061,0.8791,0.0552,0.0569,0.0000
GL,2023-11,22,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0293,0.0019,0.8363,0.0901,0.0293,0.0000
GL,2023-12,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0567,0.0031,0.8287,0.0669,0.0567,0.0000
GL,2024-01,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0575,0.0019,0.8632,0.0520,0.0577,0.0000
GL,2024-02,20,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0408,0.0026,0.8533,0.0769,0.0408,0.0000
GL,2024-03,20,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0644,0.0092,0.8023,0.1140,0.0647,0.0000
GL,2024-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0715,0.0062,0.7809,0.0953,0.0724,1.0000
GL,2024-05,21,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0709,0.0111,0.7875,0.1101,0.0710,0.0000
GL,2024-06,19,09:55,08:55,23:45,0.3684,0.0000,0.0000,0.0000,0.0002,0.8721,0.0809,0.0000,0.0000
GL,2024-07,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0001,0.8657,0.1341,0.0000,0.0000
GL,2024-08,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8960,0.1040,0.0000,0.0000
GL,2024-09,21,10:00,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8677,0.1323,0.0000,0.0000
GL,2024-10,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8745,0.1252,0.0000,0.0000
GL,2024-11,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0001,0.8476,0.1523,0.0000,1.0000
GL,2024-12,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0000,0.8671,0.1328,0.0000,1.0000
GL,2025-01,20,09:55,08:55,23:45,0.2500,0.0000,0.0000,0.0000,0.0001,0.8781,0.1154,0.0000,0.0000
GL,2025-02,20,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0508,0.0058,0.7860,0.1211,0.0522,0.0000
GL,2025-03,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0353,0.0041,0.8563,0.1165,0.0353,0.0000
GL,2025-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0428,0.0040,0.8414,0.1014,0.0436,0.0000
GL,2025-05,20,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0716,0.0076,0.8065,0.1062,0.0718,0.0000
GL,2025-06,20,08:55,08:55,23:45,1.0000,0.0000,0.0003,0.0512,0.0041,0.8442,0.0950,0.0516,0.0000
GL,2025-07,23,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0366,0.0027,0.8731,0.0614,0.0368,0.0000
GL,2025-08,21,09:00,08:55,23:45,1.0000,0.0000,0.0000,0.0279,0.0022,0.8686,0.0842,0.0279,6.0000
GL,2025-09,22,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0420,0.0047,0.8621,0.0673,0.0422,6.0000
GL,2025-10,23,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0479,0.0061,0.8333,0.0982,0.0479,6.0000
GL,2025-11,19,08:55,08:55,23:45,1.0000,0.0000,0.0002,0.0447,0.0035,0.8257,0.0989,0.0460,7.0000
GL,2025-12,22,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0341,0.0069,0.8533,0.0921,0.0342,6.0000
GL,2026-01,19,08:55,08:55,23:45,1.0000,0.0000,0.0004,0.0633,0.0065,0.7958,0.1077,0.0636,5.0000
GL,2026-02,20,08:55,08:55,23:45,0.9500,0.0000,0.0002,0.0510,0.0048,0.8005,0.1237,0.0517,6.0000
GL,2026-03,22,08:55,08:55,23:45,1.0000,0.0000,0.0001,0.0367,0.0044,0.8339,0.1175,0.0369,5.0000
GL,2026-04,22,08:55,08:55,23:45,1.0000,0.0000,0.0000,0.0394,0.0070,0.8253,0.0995,0.0395,8.0000
GL,2026-05,21,08:55,08:55,23:45,0.9524,0.0000,0.0000,0.0377,0.0045,0.8847,0.0717,0.0377,8.0000
GL,2026-06,21,08:55,08:55,23:45,0.9524,0.0000,0.0001,0.0403,0.0035,0.8958,0.0510,0.0405,6.0000
GL,2026-07,23,07:00,06:55,23:45,1.0000,0.0000,0.0162,0.0231,0.0033,0.8914,0.0464,0.0441,8.0000
GL,2026-08,21,06:55,06:55,23:45,1.0000,0.0001,0.0440,0.0179,0.0038,0.8425,0.0749,0.0706,6.0000
GL,2026-09,9,06:55,06:55,23:45,1.0000,0.0001,0.0347,0.0154,0.0020,0.8530,0.0425,0.0500,2.0000
GMKN,2022-01,20,06:55,06:55,23:45,1.0000,0.0001,0.0568,0.0189,0.0038,0.8105,0.0937,0.0752,0.0000
GMKN,2022-02,18,06:55,06:55,23:45,0.9444,0.0001,0.0524,0.0174,0.0042,0.8072,0.1040,0.0679,0.0000
GMKN,2022-03,6,09:55,09:55,13:45,0.0000,0.0000,0.0000,0.0000,0.0047,0.9953,0.0000,0.0000,0.0000
GMKN,2022-04,21,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0013,0.9987,0.0000,0.0000,0.0000
GMKN,2022-05,18,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0007,0.9993,0.0000,0.0000,0.0000
GMKN,2022-06,21,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0009,0.9991,0.0000,0.0000,2.0000
GMKN,2022-07,21,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0010,0.9990,0.0000,0.0000,7.0000
GMKN,2022-08,23,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0011,0.9989,0.0000,0.0000,8.0000
GMKN,2022-09,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0012,0.9596,0.0390,0.0000,6.0000
GMKN,2022-10,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0009,0.9185,0.0794,0.0000,6.0000
GMKN,2022-11,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0009,0.9076,0.0909,0.0000,8.0000
GMKN,2022-12,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0014,0.8972,0.0964,0.0000,9.0000
GMKN,2023-01,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0018,0.9021,0.0954,0.0000,9.0000
GMKN,2023-02,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0013,0.9091,0.0895,0.0000,8.0000
GMKN,2023-03,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0019,0.9174,0.0817,0.0000,8.0000
GMKN,2023-04,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0015,0.9040,0.0931,0.0000,9.0000
GMKN,2023-05,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0012,0.8854,0.1141,0.0000,8.0000
GMKN,2023-06,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0009,0.8981,0.1016,0.0000,7.0000
GMKN,2023-07,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0016,0.8630,0.1361,0.0000,10.0000
GMKN,2023-08,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0011,0.8834,0.1163,0.0000,8.0000
GMKN,2023-09,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0015,0.8920,0.1039,0.0000,9.0000
GMKN,2023-10,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0011,0.8990,0.1002,0.0000,9.0000
GMKN,2023-11,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0014,0.8948,0.1038,0.0000,8.0000
GMKN,2023-12,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0015,0.8696,0.1301,0.0000,10.0000
GMKN,2024-01,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0014,0.8699,0.1272,0.0000,8.0000
GMKN,2024-02,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0013,0.8878,0.1108,0.0000,8.0000
GMKN,2024-03,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0008,0.9077,0.0921,0.0000,10.0000
GMKN,2024-04,18,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0016,0.9144,0.0831,0.0000,6.0000
GMKN,2024-05,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0005,0.9135,0.0859,0.0000,8.0000
GMKN,2024-06,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0004,0.9168,0.0831,0.0000,10.0000
GMKN,2024-07,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0009,0.8846,0.1145,0.0000,8.0000
GMKN,2024-08,22,07:00,07:00,23:45,0.5909,0.0000,0.0004,0.0003,0.0007,0.8976,0.1005,0.0008,9.0000
GMKN,2024-09,21,07:00,07:00,23:45,1.0000,0.0000,0.0012,0.0005,0.0005,0.8868,0.1102,0.0020,9.0000
GMKN,2024-10,23,07:00,07:00,23:45,1.0000,0.0000,0.0012,0.0004,0.0004,0.8951,0.1021,0.0020,8.0000
GMKN,2024-11,21,07:00,07:00,23:45,1.0000,0.0000,0.0011,0.0006,0.0005,0.8309,0.1625,0.0021,9.0000
GMKN,2024-12,22,07:00,07:00,23:45,1.0000,0.0000,0.0014,0.0007,0.0006,0.8905,0.1072,0.0021,9.0000
GMKN,2025-01,22,07:00,06:55,23:45,1.0000,0.0000,0.0022,0.0015,0.0017,0.8678,0.1145,0.0034,8.0000
GMKN,2025-02,20,06:55,06:55,23:45,1.0000,0.0002,0.0373,0.0240,0.0055,0.7569,0.1356,0.0654,8.0000
GMKN,2025-03,21,06:55,06:55,23:45,1.0000,0.0002,0.0459,0.0217,0.0046,0.7750,0.1523,0.0827,10.0000
GMKN,2025-04,22,06:55,06:55,23:45,1.0000,0.0006,0.0501,0.0315,0.0067,0.7082,0.1855,0.0927,8.0000
GMKN,2025-05,22,06:55,06:55,23:45,1.0000,0.0005,0.0637,0.0382,0.0081,0.6992,0.1502,0.1079,9.0000
GMKN,2025-06,21,06:55,06:55,23:45,1.0000,0.0003,0.0451,0.0331,0.0049,0.7670,0.1403,0.0824,9.0000
GMKN,2025-07,23,06:55,06:55,23:45,1.0000,0.0002,0.0455,0.0320,0.0047,0.7456,0.1348,0.0760,8.0000
GMKN,2025-08,21,06:55,06:55,23:45,1.0000,0.0002,0.0568,0.0310,0.0056,0.7100,0.1718,0.0896,10.0000
GMKN,2025-09,22,06:55,06:55,23:45,1.0000,0.0001,0.0451,0.0249,0.0062,0.7592,0.1600,0.0698,8.0000
GMKN,2025-10,23,06:55,06:55,23:45,1.0000,0.0001,0.0407,0.0298,0.0073,0.8065,0.1080,0.0643,8.0000
GMKN,2025-11,20,06:55,06:55,23:45,1.0000,0.0002,0.0407,0.0326,0.0061,0.7683,0.1039,0.0944,10.0000
GMKN,2025-12,23,06:55,06:55,23:45,1.0000,0.0007,0.0537,0.0271,0.0036,0.7530,0.1275,0.0860,8.0000
GMKN,2026-01,21,06:55,06:55,23:45,1.0000,0.0013,0.0621,0.0551,0.0074,0.6863,0.1494,0.1520,9.0000
GMKN,2026-02,20,06:55,06:55,23:45,1.0000,0.0013,0.0674,0.0335,0.0078,0.7568,0.1129,0.1224,8.0000
GMKN,2026-03,22,06:55,06:55,23:45,1.0000,0.0006,0.0524,0.0341,0.0081,0.8021,0.0915,0.0837,9.0000
GMKN,2026-04,22,06:55,06:55,23:45,1.0000,0.0002,0.0538,0.0319,0.0056,0.7683,0.0992,0.0895,8.0000
GMKN,2026-05,21,06:55,06:55,23:45,1.0000,0.0001,0.0445,0.0413,0.0088,0.7765,0.1085,0.0813,10.0000
GMKN,2026-06,22,06:55,06:55,23:45,1.0000,0.0003,0.0338,0.0332,0.0070,0.7922,0.0894,0.0784,8.0000
GMKN,2026-07,23,06:55,06:55,23:45,1.0000,0.0002,0.0465,0.0426,0.0106,0.7771,0.1018,0.0984,8.0000
GMKN,2026-08,21,06:55,06:55,23:45,1.0000,0.0003,0.0657,0.0198,0.0061,0.7738,0.0925,0.0864,10.0000
GMKN,2026-09,9,06:55,06:55,23:45,1.0000,0.0004,0.0643,0.0346,0.0077,0.7453,0.1293,0.1237,2.0000
LKOH,2022-01,20,06:55,06:55,23:45,1.0000,0.0000,0.0331,0.0125,0.0027,0.8536,0.0817,0.0500,0.0000
LKOH,2022-02,18,06:55,06:55,23:45,0.9444,0.0001,0.0323,0.0130,0.0042,0.8245,0.1077,0.0478,0.0000
LKOH,2022-03,6,09:55,09:55,13:45,0.0000,0.0000,0.0000,0.0000,0.0070,0.9930,0.0000,0.0000,0.0000
LKOH,2022-04,21,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0011,0.9989,0.0000,0.0000,0.0000
LKOH,2022-05,18,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0011,0.9989,0.0000,0.0000,0.0000
LKOH,2022-06,22,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0011,0.9989,0.0000,0.0000,8.0000
LKOH,2022-07,21,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0007,0.9993,0.0000,0.0000,10.0000
LKOH,2022-08,23,09:55,09:55,18:45,0.0000,0.0000,0.0000,0.0000,0.0014,0.9986,0.0000,0.0000,8.0000
LKOH,2022-09,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0006,0.9757,0.0240,0.0000,6.0000
LKOH,2022-10,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0015,0.9220,0.0766,0.0000,6.0000
LKOH,2022-11,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0021,0.8844,0.1132,0.0000,8.0000
LKOH,2022-12,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0017,0.8902,0.1086,0.0000,9.0000
LKOH,2023-01,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0020,0.8866,0.1085,0.0000,9.0000
LKOH,2023-02,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0015,0.9105,0.0834,0.0000,8.0000
LKOH,2023-03,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0017,0.9025,0.0951,0.0000,8.0000
LKOH,2023-04,20,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0012,0.9033,0.0921,0.0000,9.0000
LKOH,2023-05,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0025,0.8642,0.1268,0.0000,8.0000
LKOH,2023-06,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0020,0.8926,0.1020,0.0000,7.0000
LKOH,2023-07,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0016,0.8869,0.1111,0.0000,10.0000
LKOH,2023-08,23,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0019,0.8629,0.1353,0.0000,8.0000
LKOH,2023-09,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0022,0.9067,0.0891,0.0000,9.0000
LKOH,2023-10,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0027,0.8753,0.1160,0.0000,9.0000
LKOH,2023-11,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0019,0.8749,0.1227,0.0000,8.0000
LKOH,2023-12,21,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0022,0.8638,0.1321,0.0000,10.0000
LKOH,2024-01,22,09:55,09:55,23:45,0.0000,0.0000,0.0000,0.0000,0.0016,0.8874,0.1097,0.0000,8.0000
